"","...1","gameId","playId","nflId","time","relative_location","relative_location_list","stunt","all_front","all_back"
"212",29945,"2021091202","1497",44825,2021-09-12 18:11:10,3,"[3.0, 1.0, 5.0, 4.0, 2.0]",1,"3","4"
"213",30044,"2021091202","1519",44825,2021-09-12 18:11:58,2,"[2.0, 4.0, 3.0, 1.0]",1,"2","1"
"214",30148,"2021091202","1543",46205,2021-09-12 18:12:44,1,"[1.0, 3.0, 4.0, 2.0]",1,"3","2"
"215",30156,"2021091202","1596",41341,2021-09-12 18:14:10,0,"[3.0, 2.0, 4.0, 1.0]",1,"2","1"
"216",31043,"2021091202","1885",43308,2021-09-12 18:29:35,3,"[3.0, 4.0, 2.0, 1.0, 5.0]",1,"4","3"
"217",31306,"2021091202","1967",43301,2021-09-12 18:31:42,2,"[2.0, 3.0, 4.0, 5.0, 1.0]",1,"2","3"
"218",31346,"2021091202","1967",43301,2021-09-12 18:31:41,3,"[3.0, 2.0, 4.0, 5.0, 1.0]",1,"3","2"
"219",31710,"2021091202","2196",41243,2021-09-12 18:52:29,2,"[2.0, 5.0, 4.0, 3.0, 2.0]",1,"2","2"
"220",31867,"2021091202","2283",42368,2021-09-12 18:57:24,4,"[4.0, 5.0, 6.0, 3.0, 1.0, 2.0]",1,"5","4"
"221",31885,"2021091202","2283",42368,2021-09-12 18:57:25,4,"[4.0, 5.0, 6.0, 2.0, 1.0, 3.0]",1,"3","2"
"222",32053,"2021091202","2367",41341,2021-09-12 18:59:50,3,"[3.0, 2.0, 1.0, 4.0]",1,"2","3"
"223",32073,"2021091202","2367",41341,2021-09-12 18:59:50,4,"[4.0, 2.0, 1.0, 3.0]",1,"3","4"
"224",32177,"2021091202","2428",43301,2021-09-12 19:04:27,3,"[3.0, 1.0, 4.0, 2.0]",1,"2","1"
"225",32277,"2021091202","2457",43301,2021-09-12 19:05:11,3,"[3.0, 1.0, 4.0, 2.0]",1,"2","1"
"226",32381,"2021091202","2481",43301,2021-09-12 19:05:56,4,"[4.0, 2.0, 3.0, 5.0, 1.0]",1,"1","2"
"227",32503,"2021091202","2503",43301,2021-09-12 19:06:43,6,"[6.0, 1.0, 5.0, 3.0, 4.0, 2.0]",1,"5","6"
"228",32617,"2021091202","2543",41341,2021-09-12 19:10:35,1,"[1.0, 4.0, 2.0, 3.0]",1,"2","1"
"229",32705,"2021091202","2586",43791,2021-09-12 19:12:09,1,"[1.0, 2.0, 4.0, 3.0]",1,"1","2"
"230",32972,"2021091202","2684",41243,2021-09-12 19:15:12,2,"[2.0, 4.0, 5.0, 3.0, 2.0]",1,"2","2"
"231",33427,"2021091202","2949",41341,2021-09-12 19:26:45,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","2"
"232",33615,"2021091202","3376",41341,2021-09-12 19:49:14,4,"[4.0, 1.0, 3.0, 5.0, 2.0]",1,"2","3"
"233",33645,"2021091202","3376",41341,2021-09-12 19:49:15,4,"[4.0, 2.0, 3.0, 5.0, 1.0]",1,"2","1"
"234",33670,"2021091202","3398",41341,2021-09-12 19:49:55,5,"[5.0, 3.0, 4.0, 2.0, 1.0]",1,"5","4"
"235",33700,"2021091202","3398",41341,2021-09-12 19:49:56,5,"[5.0, 4.0, 3.0, 2.0, 1.0]",1,"4","3"
"236",33750,"2021091202","3398",41341,2021-09-12 19:49:57,5,"[5.0, 4.0, 3.0, 1.0, 2.0]",1,"2","1"
"237",33877,"2021091202","3420",42368,2021-09-12 19:50:42,4,"[4.0, 5.0, 1.0, 3.0, 6.0, 2.0]",1,"3","4"
"238",34107,"2021091202","3512",43308,2021-09-12 19:56:07,4,"[4.0, 2.0, 1.0, 3.0]",1,"2","1"
"239",34383,"2021091202","3723",41341,2021-09-12 20:01:54,0,"[4.0, 3.0, 2.0, 1.0]",2,"c(""3"", ""2"")","c(""4"", ""1"")"
"240",34621,"2021091202","3767",41341,2021-09-12 20:03:29,5,"[5.0, 3.0, 4.0, 2.0, 1.0]",1,"4","3"
"241",34631,"2021091202","3767",41341,2021-09-12 20:03:29,5,"[5.0, 3.0, 4.0, 1.0, 2.0]",1,"1","2"
"242",34666,"2021091202","3767",41341,2021-09-12 20:03:30,0,"[5.0, 2.0, 4.0, 3.0, 1.0]",1,"3","2"
"243",34928,"2021091202","3820",46205,2021-09-12 20:05:42,1,"[1.0, 4.0, 2.0, 3.0]",1,"2","3"
"244",35032,"2021091202","3843",46527,2021-09-12 20:06:27,4,"[4.0, 2.0, 3.0, 1.0]",1,"1","2"
"245",36062,"2021091203","601",42431,2021-09-12 17:28:59,4,"[4.0, 5.0, 2.0, 1.0, 3.0]",1,"1","2"
"246",36102,"2021091203","601",42431,2021-09-12 17:29:00,5,"[5.0, 4.0, 2.0, 1.0, 3.0]",1,"5","4"
"247",36157,"2021091203","601",42431,2021-09-12 17:29:01,4,"[4.0, 5.0, 2.0, 1.0, 3.0]",1,"4","5"
"248",36341,"2021091203","672",43641,2021-09-12 17:33:16,6,"[6.0, 1.0, 4.0, 3.0, 5.0, 2.0]",1,"4","5"
"249",36359,"2021091203","672",43641,2021-09-12 17:33:16,6,"[6.0, 2.0, 4.0, 3.0, 5.0, 1.0]",1,"2","1"
"250",36709,"2021091203","845",35539,2021-09-12 17:39:00,2,"[2.0, 3.0, 1.0, 5.0, 4.0]",1,"4","5"
"251",36824,"2021091203","924",43641,2021-09-12 17:43:56,5,"[5.0, 2.0, 3.0, 1.0, 4.0]",1,"2","3"
"252",37194,"2021091203","1414",35539,2021-09-12 18:01:16,3,"[3.0, 4.0, 1.0, 2.0, 5.0]",1,"3","4"
"253",37340,"2021091203","1521",35539,2021-09-12 18:04:00,5,"[5.0, 4.0, 2.0, 3.0, 1.0]",1,"4","5"
"254",37387,"2021091203","1561",35539,2021-09-12 18:05:20,1,"[1.0, 2.0, 5.0, 5.0, 3.0, 6.0]",1,"5","5"
"255",37417,"2021091203","1561",35539,2021-09-12 18:05:21,1,"[1.0, 3.0, 4.0, 5.0, 2.0, 6.0]",1,"2","3"
"256",37453,"2021091203","1561",35539,2021-09-12 18:05:21,1,"[1.0, 4.0, 3.0, 5.0, 2.0, 6.0]",1,"3","4"
"257",37495,"2021091203","1561",35539,2021-09-12 18:05:22,1,"[1.0, 4.0, 2.0, 5.0, 3.0, 6.0]",1,"2","3"
"258",37758,"2021091203","1723",43641,2021-09-12 18:14:51,4,"[4.0, 1.0, 2.0, 3.0]",1,"3","2"
"259",37766,"2021091203","1723",43641,2021-09-12 18:14:51,3,"[3.0, 1.0, 2.0, 4.0]",1,"3","4"
"260",37778,"2021091203","1723",43641,2021-09-12 18:14:51,2,"[2.0, 1.0, 3.0, 4.0]",1,"2","3"
"261",37862,"2021091203","1745",44877,2021-09-12 18:15:23,1,"[1.0, 2.0, 4.0, 3.0]",1,"2","1"
"262",38050,"2021091203","1809",44877,2021-09-12 18:16:53,2,"[2.0, 1.0, 3.0, 4.0]",1,"4","3"
"263",38326,"2021091203","1938",35539,2021-09-12 18:22:00,2,"[2.0, 3.0, 4.0, 1.0]",1,"2","3"
"264",38432,"2021091203","1967",35539,2021-09-12 18:22:43,4,"[4.0, 3.0, 1.0, 2.0, 5.0]",2,"c(""4"", ""1"")","c(""3"", ""2"")"
"265",38698,"2021091203","2186",44877,2021-09-12 18:32:29,2,"[2.0, 1.0, 4.0, 3.0]",1,"4","3"
"266",39123,"2021091203","2400",42431,2021-09-12 18:51:29,2,"[2.0, 5.0, 3.0, 1.0, 4.0]",1,"2","1"
"267",39297,"2021091203","2472",35539,2021-09-12 18:53:41,4,"[4.0, 1.0, 2.0, 3.0]",2,"c(""4"", ""2"")","c(""1"", ""3"")"
"268",39517,"2021091203","2685",43455,2021-09-12 19:03:07,2,"[2.0, 4.0, 1.0, 3.0]",1,"4","3"
"269",39983,"2021091203","2952",44877,2021-09-12 19:13:42,3,"[3.0, 1.0, 4.0, 3.0, 5.0]",1,"3","3"
"270",40123,"2021091203","2974",44877,2021-09-12 19:14:25,3,"[3.0, 2.0, 4.0, 1.0, 6.0, 5.0]",1,"4","3"
"271",40147,"2021091203","2974",44877,2021-09-12 19:14:25,3,"[3.0, 1.0, 4.0, 2.0, 6.0, 5.0]",1,"2","1"
"272",40153,"2021091203","2974",44877,2021-09-12 19:14:26,2,"[2.0, 1.0, 4.0, 3.0, 6.0, 5.0]",1,"3","2"
"273",40159,"2021091203","2974",44877,2021-09-12 19:14:26,2,"[2.0, 1.0, 3.0, 4.0, 6.0, 5.0]",1,"4","3"
"274",40177,"2021091203","2974",44877,2021-09-12 19:14:26,1,"[1.0, 2.0, 3.0, 4.0, 6.0, 5.0]",1,"1","2"
"275",40187,"2021091203","3239",43455,2021-09-12 19:30:09,0,"[1.0, 3.0, 2.0, 4.0]",1,"1","3"
"276",40643,"2021091203","3405",44915,2021-09-12 19:36:17,4,"[4.0, 2.0, 1.0, 3.0]",1,"2","3"
"277",41580,"2021091203","3977",43641,2021-09-12 20:03:14,4,"[4.0, 1.0, 2.0, 3.0]",1,"3","2"
"278",41653,"2021091203","4001",43641,2021-09-12 20:03:32,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"4","3"
"279",41683,"2021091203","4001",43641,2021-09-12 20:03:32,5,"[5.0, 1.0, 3.0, 4.0, 2.0]",1,"2","1"
"280",41818,"2021091203","4047",44877,2021-09-12 20:04:30,4,"[4.0, 5.0, 2.0, 1.0, 3.0]",1,"4","3"
"281",41833,"2021091203","4047",44877,2021-09-12 20:04:30,4,"[4.0, 5.0, 3.0, 1.0, 2.0]",1,"3","2"
"282",41945,"2021091203","4076",43455,2021-09-12 20:05:10,2,"[2.0, 4.0, 3.0, 1.0]",1,"3","4"
"283",42609,"2021091203","4528",35539,2021-09-12 20:24:04,4,"[4.0, 1.0, 3.0, 2.0]",1,"1","2"
"284",42897,"2021091203","4682",44877,2021-09-12 20:28:43,3,"[3.0, 1.0, 4.0, 2.0]",1,"2","3"
"285",43133,"2021091204","90",42360,2021-09-12 17:07:25,4,"[4.0, 3.0, 1.0, 2.0, 5.0]",1,"2","1"
"286",43188,"2021091204","135",42030,2021-09-12 17:08:48,5,"[5.0, 4.0, 3.0, 1.0, 2.0]",1,"2","1"
"287",43277,"2021091204","157",41249,2021-09-12 17:09:30,3,"[3.0, 4.0, 2.0, 1.0]",1,"3","4"
"288",43457,"2021091204","328",41249,2021-09-12 17:16:53,4,"[4.0, 3.0, 1.0, 2.0]",1,"1","2"
"289",43709,"2021091204","487",40171,2021-09-12 17:23:37,3,"[3.0, 4.0, 2.0, 1.0]",1,"2","1"
"290",44033,"2021091204","693",42360,2021-09-12 17:31:58,3,"[3.0, 4.0, 2.0, 1.0]",1,"3","4"
"291",44093,"2021091204","712",42360,2021-09-12 17:32:40,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","2"
"292",44129,"2021091204","712",42360,2021-09-12 17:32:41,4,"[4.0, 1.0, 3.0, 2.0]",1,"2","1"
"293",44228,"2021091204","736",41249,2021-09-12 17:33:25,4,"[4.0, 3.0, 2.0, 5.0, 1.0]",1,"4","5"
"294",44248,"2021091204","736",41249,2021-09-12 17:33:25,4,"[4.0, 2.0, 3.0, 5.0, 1.0]",1,"2","3"
"295",44525,"2021091204","919",41249,2021-09-12 17:40:36,2,"[2.0, 1.0, 4.0, 3.0]",1,"2","1"
"296",45269,"2021091204","1488",38544,2021-09-12 18:07:12,0,"[1.0, 2.0, 3.0, 4.0]",1,"3","4"
"297",45697,"2021091204","1670",41249,2021-09-12 18:16:03,1,"[1.0, 2.0, 4.0, 3.0]",1,"3","4"
"298",45817,"2021091204","1775",41249,2021-09-12 18:23:03,2,"[2.0, 1.0, 4.0, 3.0]",1,"2","1"
"299",45869,"2021091204","1811",41249,2021-09-12 18:24:09,1,"[1.0, 2.0, 4.0, 3.0]",1,"2","3"
"300",47037,"2021091204","2447",41249,2021-09-12 19:00:58,2,"[2.0, 5.0, 4.0, 3.0, 1.0]",1,"4","3"
"301",47047,"2021091204","2447",41249,2021-09-12 19:00:58,1,"[1.0, 5.0, 4.0, 3.0, 2.0]",1,"1","2"
"302",47101,"2021091204","2596",40000,2021-09-12 19:08:13,2,"[2.0, 5.0, 6.0, 1.0, 4.0, 3.0]",1,"3","2"
"303",47149,"2021091204","2596",40000,2021-09-12 19:08:14,2,"[2.0, 5.0, 6.0, 1.0, 3.0, 4.0]",1,"4","3"
"304",47173,"2021091204","2596",40000,2021-09-12 19:08:14,3,"[3.0, 5.0, 6.0, 1.0, 2.0, 4.0]",1,"3","2"
"305",47203,"2021091204","2596",40000,2021-09-12 19:08:15,3,"[3.0, 6.0, 5.0, 1.0, 2.0, 4.0]",1,"5","6"
"306",47215,"2021091204","2596",40000,2021-09-12 19:08:15,4,"[4.0, 6.0, 5.0, 1.0, 2.0, 3.0]",1,"4","3"
"307",47281,"2021091204","2652",44938,2021-09-12 19:13:01,4,"[4.0, 1.0, 2.0, 3.0]",1,"1","2"
"308",47485,"2021091204","2742",44938,2021-09-12 19:15:40,3,"[3.0, 1.0, 2.0, 4.0]",1,"4","3"
"309",47609,"2021091204","2766",41919,2021-09-12 19:16:24,2,"[2.0, 1.0, 4.0, 3.0]",1,"3","2"
"310",47621,"2021091204","2766",41919,2021-09-12 19:16:24,3,"[3.0, 1.0, 4.0, 2.0]",1,"2","3"
"311",48227,"2021091204","3195",42444,2021-09-12 19:33:39,5,"[5.0, 2.0, 3.0, 1.0, 4.0]",1,"2","1"
"312",48237,"2021091204","3195",42444,2021-09-12 19:33:39,5,"[5.0, 3.0, 2.0, 1.0, 4.0]",1,"3","2"
"313",48252,"2021091204","3195",42444,2021-09-12 19:33:40,5,"[5.0, 4.0, 2.0, 2.0, 3.0]",1,"4","2"
"314",48362,"2021091204","3255",40171,2021-09-12 19:35:02,2,"[2.0, 3.0, 1.0, 5.0, 4.0]",1,"3","2"
"315",48387,"2021091204","3255",40171,2021-09-12 19:35:03,1,"[1.0, 3.0, 2.0, 5.0, 4.0]",1,"2","1"
"316",48569,"2021091204","3404",41919,2021-09-12 19:42:18,4,"[4.0, 1.0, 3.0, 2.0]",1,"4","3"
"317",48669,"2021091204","3444",41249,2021-09-12 19:43:18,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","4"
"318",48753,"2021091204","3479",41249,2021-09-12 19:44:19,4,"[4.0, 2.0, 1.0, 3.0]",1,"3","2"
"319",48981,"2021091204","3533",41249,2021-09-12 19:48:50,4,"[4.0, 2.0, 1.0, 3.0]",1,"3","4"
"320",49055,"2021091204","3597",42444,2021-09-12 19:51:12,3,"[3.0, 1.0, 5.0, 4.0, 2.0]",1,"1","2"
"321",49095,"2021091204","3597",42444,2021-09-12 19:51:10,3,"[3.0, 2.0, 5.0, 4.0, 1.0]",1,"2","1"
"322",49437,"2021091204","3719",41919,2021-09-12 19:55:30,2,"[2.0, 1.0, 4.0, 3.0]",1,"3","4"
"323",49505,"2021091204","3741",41919,2021-09-12 19:56:10,1,"[1.0, 2.0, 3.0, 4.0]",1,"2","1"
"324",49521,"2021091204","3741",41919,2021-09-12 19:56:11,1,"[1.0, 2.0, 4.0, 3.0]",1,"3","4"
"325",49625,"2021091204","3774",41249,2021-09-12 19:56:59,4,"[4.0, 3.0, 2.0, 1.0]",1,"1","2"
"326",49705,"2021091204","3808",41249,2021-09-12 19:57:37,0,"[3.0, 2.0, 4.0, 1.0]",2,"c(""2"", ""4"")","c(""3"", ""1"")"
"327",50162,"2021091204","3908",44938,2021-09-12 20:00:15,1,"[1.0, 2.0, 4.0, 3.0]",1,"3","2"
"328",50254,"2021091204","3973",41249,2021-09-12 20:03:45,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","1"
"329",50258,"2021091204","3973",41249,2021-09-12 20:03:46,3,"[3.0, 1.0, 2.0, 4.0]",1,"3","4"
"330",50634,"2021091204","4135",41249,2021-09-12 20:08:47,4,"[4.0, 2.0, 3.0, 1.0]",1,"2","1"
"331",50928,"2021091204","4253",42360,2021-09-12 20:12:25,2,"[2.0, 3.0, 1.0, 4.0]",1,"2","3"
"332",51012,"2021091204","4401",38544,2021-09-12 20:17:24,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","1"
"333",51088,"2021091204","4441",41249,2021-09-12 20:18:29,4,"[4.0, 2.0, 1.0, 3.0]",1,"3","2"
"334",51100,"2021091204","4441",41249,2021-09-12 20:18:30,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","1"
"335",51184,"2021091204","4463",41249,2021-09-12 20:19:10,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","4"
"336",51204,"2021091204","4463",41249,2021-09-12 20:19:10,3,"[3.0, 4.0, 2.0, 1.0]",1,"2","1"
"337",51272,"2021091204","4492",41249,2021-09-12 20:19:48,4,"[4.0, 3.0, 2.0, 1.0]",1,"1","2"
"338",51376,"2021091204","4514",41249,2021-09-12 20:20:24,4,"[4.0, 2.0, 1.0, 3.0]",1,"3","2"
"339",51692,"2021091204","4607",41249,2021-09-12 20:23:31,4,"[4.0, 1.0, 3.0, 2.0]",1,"2","1"
"340",51768,"2021091204","4629",41249,2021-09-12 20:24:22,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","3"
"341",52100,"2021091205","249",38556,2021-09-12 17:13:31,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","1"
"342",52211,"2021091205","337",42375,2021-09-12 17:18:20,3,"[3.0, 4.0, 1.0, 5.0, 2.0]",1,"3","2"
"343",52226,"2021091205","337",42375,2021-09-12 17:18:20,3,"[3.0, 5.0, 1.0, 4.0, 2.0]",1,"4","5"
"344",52306,"2021091205","404",43787,2021-09-12 17:20:02,2,"[2.0, 5.0, 4.0, 1.0, 3.0]",1,"4","5"
"345",52676,"2021091205","513",43333,2021-09-12 17:23:21,3,"[3.0, 2.0, 5.0, 1.0, 4.0]",1,"2","3"
"346",52681,"2021091205","513",43333,2021-09-12 17:23:21,3,"[3.0, 2.0, 4.0, 1.0, 5.0]",1,"4","5"
"347",53004,"2021091205","787",42375,2021-09-12 17:37:12,3,"[3.0, 5.0, 2.0, 4.0, 2.0]",1,"2","2"
"348",53532,"2021091205","1050",43372,2021-09-12 17:48:40,2,"[2.0, 4.0, 1.0, 3.0]",1,"2","1"
"349",53624,"2021091205","1091",43372,2021-09-12 17:51:41,1,"[1.0, 4.0, 3.0, 2.0]",1,"4","3"
"350",53628,"2021091205","1091",43372,2021-09-12 17:51:42,2,"[2.0, 4.0, 3.0, 1.0]",1,"2","1"
"351",53944,"2021091205","1212",38556,2021-09-12 17:55:23,1,"[1.0, 2.0, 3.0, 4.0]",1,"3","4"
"352",53948,"2021091205","1212",38556,2021-09-12 17:55:23,2,"[2.0, 1.0, 3.0, 4.0]",1,"2","1"
"353",54354,"2021091205","1426",43325,2021-09-12 18:04:34,5,"[5.0, 3.0, 2.0, 4.0, 1.0]",1,"4","5"
"354",54399,"2021091205","1426",43325,2021-09-12 18:04:35,4,"[4.0, 3.0, 2.0, 5.0, 1.0]",1,"5","4"
"355",54512,"2021091205","1494",42375,2021-09-12 18:06:32,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","4"
"356",54540,"2021091205","1667",44863,2021-09-12 18:14:34,2,"[2.0, 4.0, 3.0, 1.0]",1,"2","1"
"357",54644,"2021091205","1711",44863,2021-09-12 18:16:20,1,"[1.0, 3.0, 2.0, 4.0]",1,"3","4"
"358",54965,"2021091205","2042",40253,2021-09-12 18:33:31,7,"[7.0, 2.0, 6.0, 5.0, 1.0, 3.0, 4.0]",1,"3","2"
"359",55014,"2021091205","2042",40253,2021-09-12 18:33:32,7,"[7.0, 2.0, 6.0, 5.0, 1.0, 4.0, 3.0]",1,"4","3"
"360",55041,"2021091205","2075",40253,2021-09-12 18:34:40,0,"[4.0, 1.0, 5.0, 2.0, 3.0]",2,"c(""5"", ""2"")","c(""4"", ""1"")"
"361",55405,"2021091205","2183",38556,2021-09-12 18:39:11,1,"[1.0, 3.0, 4.0, 2.0]",1,"2","3"
"362",55765,"2021091205","2325",43333,2021-09-12 18:44:01,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","4"
"363",55877,"2021091205","2388",43333,2021-09-12 18:44:26,4,"[4.0, 3.0, 1.0, 2.0]",1,"2","1"
"364",55957,"2021091205","2429",43333,2021-09-12 18:45:56,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","4"
"365",55981,"2021091205","2429",43333,2021-09-12 18:45:57,4,"[4.0, 1.0, 3.0, 2.0]",1,"2","1"
"366",56001,"2021091205","2581",38556,2021-09-12 19:07:11,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","1"
"367",56013,"2021091205","2581",38556,2021-09-12 19:07:11,3,"[3.0, 1.0, 2.0, 4.0]",1,"3","4"
"368",56169,"2021091205","2795",44863,2021-09-12 19:15:25,1,"[1.0, 4.0, 3.0, 2.0]",1,"3","2"
"369",56185,"2021091205","2795",44863,2021-09-12 19:15:25,2,"[2.0, 4.0, 3.0, 1.0]",1,"2","1"
"370",56197,"2021091205","2795",44863,2021-09-12 19:15:25,3,"[3.0, 4.0, 2.0, 1.0]",1,"2","3"
"371",56527,"2021091205","3053",40253,2021-09-12 19:26:04,6,"[6.0, 3.0, 1.0, 2.0, 5.0, 4.0]",1,"2","1"
"372",56545,"2021091205","3053",40253,2021-09-12 19:26:04,6,"[6.0, 2.0, 1.0, 3.0, 5.0, 4.0]",1,"3","2"
"373",56745,"2021091205","3151",38556,2021-09-12 19:31:46,3,"[3.0, 2.0, 4.0, 1.0]",1,"3","4"
"374",57364,"2021091205","3426",43372,2021-09-12 19:42:39,1,"[1.0, 2.0, 3.0, 4.0]",1,"3","4"
"375",57665,"2021091205","3548",43333,2021-09-12 19:46:21,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"3","2"
"376",57716,"2021091205","3631",42375,2021-09-12 19:49:02,4,"[4.0, 2.0, 6.0, 3.0, 1.0, 5.0]",1,"3","2"
"377",57752,"2021091205","3631",42375,2021-09-12 19:49:03,4,"[4.0, 1.0, 6.0, 3.0, 2.0, 5.0]",1,"2","1"
"378",57788,"2021091205","3631",42375,2021-09-12 19:49:04,5,"[5.0, 1.0, 6.0, 3.0, 2.0, 5.0]",1,"5","5"
"379",57818,"2021091205","3631",42375,2021-09-12 19:49:04,6,"[6.0, 1.0, 5.0, 3.0, 2.0, 4.0]",1,"5","6"
"380",58251,"2021091205","3783",38556,2021-09-12 19:59:25,2,"[2.0, 1.0, 4.0, 3.0]",1,"2","1"
"381",58267,"2021091205","3783",38556,2021-09-12 19:59:26,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","2"
"382",58347,"2021091205","3805",43372,2021-09-12 20:01:27,3,"[3.0, 2.0, 1.0, 4.0]",1,"3","4"
"383",58443,"2021091205","3886",43372,2021-09-12 20:02:27,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","1"
"384",58455,"2021091205","3886",43372,2021-09-12 20:02:27,3,"[3.0, 1.0, 2.0, 4.0]",1,"4","3"
"385",58551,"2021091205","4100",38556,2021-09-12 20:09:41,1,"[1.0, 2.0, 3.0, 4.0]",1,"3","4"
"386",58643,"2021091205","4122",38556,2021-09-12 20:10:23,1,"[1.0, 3.0, 5.0, 4.0, 6.0, 2.0]",1,"4","3"
"387",58655,"2021091205","4122",38556,2021-09-12 20:10:23,1,"[1.0, 3.0, 6.0, 4.0, 5.0, 2.0]",1,"6","5"
"388",59171,"2021091205","4535",38556,2021-09-12 20:24:36,2,"[2.0, 3.0, 4.0, 1.0]",1,"2","1"
"389",59381,"2021091205","4604",38556,2021-09-12 20:25:42,1,"[1.0, 4.0, 5.0, 3.0, 6.0, 2.0]",1,"3","4"
"390",59411,"2021091205","4604",38556,2021-09-12 20:25:42,2,"[2.0, 4.0, 5.0, 3.0, 6.0, 1.0]",1,"2","1"
"391",59528,"2021091205","4649",38556,2021-09-12 20:27:08,1,"[1.0, 3.0, 4.0, 5.0, 2.0]",1,"3","4"
"392",59533,"2021091205","4649",38556,2021-09-12 20:27:08,2,"[2.0, 3.0, 4.0, 5.0, 1.0]",1,"2","1"
"393",59945,"2021091206","98",38577,2021-09-12 17:08:29,4,"[4.0, 2.0, 5.0, 3.0, 1.0]",1,"3","1"
"394",60069,"2021091206","128",35493,2021-09-12 17:09:27,5,"[5.0, 1.0, 4.0, 2.0, 3.0]",1,"4","3"
"395",60109,"2021091206","128",35493,2021-09-12 17:09:27,4,"[4.0, 1.0, 5.0, 2.0, 3.0]",1,"4","5"
"396",60511,"2021091206","439",43296,2021-09-12 17:22:22,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","4"
"397",60602,"2021091206","506",43296,2021-09-12 17:24:06,4,"[4.0, 5.0, 2.0, 1.0, 3.0]",1,"4","3"
"398",60617,"2021091206","506",43296,2021-09-12 17:24:06,4,"[4.0, 5.0, 3.0, 1.0, 2.0]",1,"3","2"
"399",60637,"2021091206","506",43296,2021-09-12 17:24:07,5,"[5.0, 4.0, 3.0, 1.0, 2.0]",1,"4","5"
"400",60739,"2021091206","620",43296,2021-09-12 17:29:32,3,"[3.0, 2.0, 4.0, 1.0]",1,"2","3"
"401",60855,"2021091206","649",43296,2021-09-12 17:30:18,4,"[4.0, 2.0, 5.0, 3.0, 1.0, 7.0, 6.0]",1,"1","2"
"402",60897,"2021091206","649",43296,2021-09-12 17:30:19,5,"[5.0, 2.0, 4.0, 3.0, 1.0, 7.0, 6.0]",1,"4","5"
"403",60995,"2021091206","742",35493,2021-09-12 17:36:14,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","4"
"404",61052,"2021091206","855",43296,2021-09-12 17:41:30,2,"[2.0, 3.0, 5.0, 4.0, 1.0]",1,"5","4"
"405",61295,"2021091206","948",43296,2021-09-12 17:46:44,3,"[3.0, 1.0, 2.0, 4.0]",1,"1","2"
"406",61666,"2021091206","1171",35562,2021-09-12 17:58:32,4,"[4.0, 5.0, 1.0, 3.0, 2.0]",1,"3","2"
"407",61716,"2021091206","1171",35562,2021-09-12 17:58:33,5,"[5.0, 3.0, 1.0, 4.0, 2.0]",1,"3","4"
"408",61721,"2021091206","1171",35562,2021-09-12 17:58:34,4,"[4.0, 3.0, 1.0, 5.0, 2.0]",1,"4","5"
"409",61911,"2021091206","1320",43296,2021-09-12 18:05:35,0,"[4.0, 2.0, 3.0, 1.0]",1,"3","2"
"410",62367,"2021091206","1583",43296,2021-09-12 18:16:50,3,"[3.0, 2.0, 4.0, 1.0]",1,"2","3"
"411",62411,"2021091206","1668",43296,2021-09-12 18:19:05,3,"[3.0, 5.0, 4.0, 2.0, 1.0]",1,"1","2"
"412",62543,"2021091206","1687",43296,2021-09-12 18:19:38,0,"[2.0, 4.0, 3.0, 1.0]",1,"2","3"
"413",62695,"2021091206","1745",35493,2021-09-12 18:24:19,1,"[1.0, 4.0, 3.0, 2.0]",1,"2","3"
"414",63631,"2021091206","2253",43296,2021-09-12 18:56:48,2,"[2.0, 3.0, 4.0, 1.0]",1,"2","3"
"415",63851,"2021091206","2347",40825,2021-09-12 19:03:02,4,"[4.0, 3.0, 1.0, 2.0]",1,"2","1"
"416",63875,"2021091206","2347",40825,2021-09-12 19:03:03,4,"[4.0, 2.0, 1.0, 3.0]",1,"2","3"
"417",64183,"2021091206","2676",43296,2021-09-12 19:15:19,3,"[3.0, 2.0, 4.0, 1.0]",1,"2","3"
"418",64295,"2021091206","2760",35493,2021-09-12 19:18:41,1,"[1.0, 3.0, 2.0, 4.0]",1,"4","3"
"419",64387,"2021091206","2868",41786,2021-09-12 19:24:18,2,"[2.0, 3.0, 2.0, 4.0]",1,"2","2"
"420",64505,"2021091206","2914",41786,2021-09-12 19:25:46,3,"[3.0, 1.0, 2.0, 4.0, 5.0]",1,"3","4"
